"","Year","Province","Hospitals","Other Institutions","Physicians","Other Professionals","Drugs","Capital","Public Health","Administration","Other Health Spending","Total"
"276","1992","Saskatchewan","41.680138749999998","84.265500000000003","3.0920000000000001","160.23625884754344","175.76235191878794","3.4268988514264578","0","18.966543437249065","18.399459802118233","505.8291516071252"
"277","1993","Saskatchewan","32.12021","95.622417919033794","3.1401888401804783","171.12263283741748","221.51739105496952","2.2132641719155397","0","24.052397999999993","24.318523492311339","574.10702631582819"
"278","1994","Saskatchewan","30.404895433782581","92.975803332784565","3.1864107889250182","177.07114285242329","238.48274289552256","1.7885435168738866","0","33.055410096169915","29.423126883473241","606.38807579995512"
"279","1995","Saskatchewan","24.938373394594194","95.072244659534604","3.2079460150446333","184.68109975730897","241.56173535168688","2.1797687861271555","0","33.200821000000005","36.654102281574076","621.49609124587062"
"280","1996","Saskatchewan","23.468587499999998","87.809780938970675","2.8511199999999999","194.25335200000001","240.39045372236501","6.2068965517241423","0","32.132211000000005","40.620237632774476","627.73263934583429"
"281","1997","Saskatchewan","27.215447500000003","88.869250932765567","3.6514069999999998","235.58023600000001","257.35774137249786","1.7872364990205882","0","29.017379000000005","36.63657676273845","680.11527506702237"
"282","1998","Saskatchewan","38.655919999999995","87.211492613619455","2.1891389999999999","217.732843","261.75893958579582","6.5999999999999943","0","26.921808999999996","33.60546274873446","674.67560594814972"
"283","1999","Saskatchewan","41.8168875","92.879592525861739","9.1859999999999997E-3","219.62724800000001","275.44739143311409","21.5","0","37.970696000000004","37.742080921566071","726.99308238054186"
"284","2000","Saskatchewan","52.0353025","96.553745920410449","3.7740000000000001E-4","242.76121541999998","292.53644783017404","17.099999999999994","0","38.939838219999984","38.650267161024082","778.57719445160853"
"285","2001","Saskatchewan","74.103287499999993","97.986072572333484","1.4851130000000001","271.55829499999999","323.78705984030142","22.699999999999989","0","39.976084000000014","43.904426679952373","875.50033859258735"
